s_L,s_R,b2,b1,b0,a3,a2,a1,a0
0.3800,0.1500,0.000000,1.013344,1.015087,1.000000,1.035922,0.985290,1.020568
0.3800,0.1600,0.000000,1.014593,1.016263,1.000000,1.038665,0.989615,1.022224
0.3800,0.1700,0.000000,1.014326,1.015996,1.000000,1.038170,0.988983,1.021971
0.3800,0.1800,0.000000,1.014887,1.016613,1.000000,1.039426,0.989915,1.022647
0.3800,0.1900,0.000000,1.014655,1.016191,1.000000,1.039009,0.990282,1.022555
0.3800,0.2000,0.000000,1.014022,1.015518,1.000000,1.037595,0.989321,1.021793
0.3800,0.2100,0.000000,1.014517,1.016054,1.000000,1.038656,0.990224,1.022351
0.3800,0.2200,0.000000,1.013957,1.015460,1.000000,1.037380,0.989409,1.021653
0.3800,0.2300,0.000000,1.013455,1.014936,1.000000,1.036208,0.988587,1.020994
0.3800,0.2400,0.000000,1.012965,1.014428,1.000000,1.035062,0.987749,1.020344
0.3800,0.2500,0.000000,1.013432,1.014952,1.000000,1.036004,0.988398,1.020797
0.3800,0.2600,0.000000,1.012916,1.014418,1.000000,1.034799,0.987465,1.020111
0.3800,0.2700,0.000000,1.012423,1.013910,1.000000,1.033621,0.986547,1.019431
0.3800,0.2800,0.000000,1.012786,1.014329,1.000000,1.034302,0.986966,1.019724
0.3800,0.2900,0.000000,1.013802,1.015272,1.000000,1.036323,0.991195,1.020913
0.3800,0.3000,0.000000,1.012715,1.014307,1.000000,1.033884,0.986602,1.019357
0.3800,0.3100,0.000000,1.013674,1.015189,1.000000,1.035795,0.990808,1.020500
0.3800,0.3200,0.000000,1.013855,1.015401,1.000000,1.035949,0.991268,1.020491
0.3800,0.3300,0.000000,1.013318,1.014846,1.000000,1.034595,0.990389,1.019681
0.3800,0.3400,0.000000,1.013627,1.015220,1.000000,1.035182,0.990647,1.019932
0.3800,0.3500,0.000000,1.013096,1.014674,1.000000,1.033852,0.989714,1.019135
0.3800,0.3600,0.000000,1.013258,1.014880,1.000000,1.034151,0.989836,1.019254
0.3800,0.3700,0.000000,1.013300,1.014937,1.000000,1.034224,0.989917,1.019284
0.3800,0.3800,0.000000,1.017948,1.019579,1.000000,1.044406,1.014888,1.026426
0.3800,0.3900,0.000000,1.013035,1.014771,1.000000,1.033266,0.988791,1.018531
0.3800,0.4000,0.000000,1.019394,1.020682,1.000000,1.047484,1.015533,1.027822
0.3800,0.4100,0.000000,1.019425,1.020749,1.000000,1.047601,1.015600,1.027919
0.3800,0.4200,0.000000,1.019308,1.020653,1.000000,1.047341,1.015537,1.027794
0.3800,0.4300,0.000000,1.019174,1.020539,1.000000,1.047040,1.015460,1.027645
0.3800,0.4400,0.000000,1.020146,1.021662,1.000000,1.049565,1.016379,1.029189
0.3800,0.4500,0.000000,1.019895,1.021420,1.000000,1.048966,1.016200,1.028864
0.3800,0.4600,0.000000,1.019536,1.021056,1.000000,1.048088,1.015922,1.028372
0.3800,0.4700,0.000000,1.020179,1.021823,1.000000,1.049784,1.016560,1.029432
0.3800,0.4800,0.000000,1.019780,1.021415,1.000000,1.048803,1.016246,1.028878
0.3800,0.4900,0.000000,1.019767,1.021353,1.000000,1.048737,1.016188,1.028811
0.3800,0.5000,0.000000,1.020215,1.021915,1.000000,1.049946,1.016665,1.029591
0.3900,0.0000,0.000000,1.018541,1.021017,1.000000,1.048796,0.985073,1.027356
0.3900,0.0100,0.000000,1.018145,1.020588,1.000000,1.047819,0.984540,1.026805
0.3900,0.0200,0.000000,1.017794,1.020065,1.000000,1.046646,0.987394,1.026302
0.3900,0.0300,0.000000,1.017388,1.019627,1.000000,1.045681,0.986832,1.025765
0.3900,0.0400,0.000000,1.016979,1.019186,1.000000,1.044713,0.986262,1.025228
0.3900,0.0500,0.000000,1.016573,1.018606,1.000000,1.043381,0.989044,1.024610
0.3900,0.0600,0.000000,1.016164,1.018163,1.000000,1.042412,0.988533,1.024074
0.3900,0.0700,0.000000,1.015820,1.017786,1.000000,1.041575,0.988209,1.023608
0.3900,0.0800,0.000000,1.015398,1.017330,1.000000,1.040577,0.987680,1.023054
0.3900,0.0900,0.000000,1.015007,1.016908,1.000000,1.039658,0.987170,1.022546
0.3900,0.1000,0.000000,1.014572,1.016455,1.000000,1.038673,0.986298,1.021991
0.3900,0.1100,0.000000,1.014148,1.015994,1.000000,1.037685,0.985762,1.021451
0.3900,0.1200,0.000000,1.014794,1.016702,1.000000,1.039108,0.986944,1.022211
0.3900,0.1300,0.000000,1.014224,1.016086,1.000000,1.037786,0.986113,1.021485
0.3900,0.1400,0.000000,1.013801,1.015632,1.000000,1.036820,0.985501,1.020958
0.3900,0.1500,0.000000,1.015113,1.016867,1.000000,1.039712,0.990058,1.022712
0.3900,0.1600,0.000000,1.014595,1.016315,1.000000,1.038525,0.989237,1.022056
0.3900,0.1700,0.000000,1.013642,1.015292,1.000000,1.036541,0.986193,1.020948
0.3900,0.1800,0.000000,1.013161,1.014776,1.000000,1.035469,0.985546,1.020378
0.3900,0.1900,0.000000,1.014680,1.016268,1.000000,1.038920,0.989897,1.022412
0.3900,0.2000,0.000000,1.014137,1.015689,1.000000,1.037697,0.989128,1.021751
0.3900,0.2100,0.000000,1.013587,1.015102,1.000000,1.036466,0.988349,1.021090
0.3900,0.2200,0.000000,1.014021,1.015575,1.000000,1.037395,0.989128,1.021575
0.3900,0.2300,0.000000,1.013450,1.014966,1.000000,1.036112,0.988309,1.020883
0.3900,0.2400,0.000000,1.012956,1.014450,1.000000,1.034965,0.987483,1.020239
0.3900,0.2500,0.000000,1.013369,1.014917,1.000000,1.035797,0.988029,1.020634
0.3900,0.2600,0.000000,1.012876,1.014406,1.000000,1.034624,0.987149,1.019960
0.3900,0.2700,0.000000,1.013912,1.015365,1.000000,1.036712,0.991427,1.021195
0.3900,0.2800,0.000000,1.012752,1.014320,1.000000,1.034182,0.986704,1.019622
0.3900,0.2900,0.000000,1.013790,1.015278,1.000000,1.036270,0.991082,1.020863
0.3900,0.3000,0.000000,1.012724,1.014338,1.000000,1.033871,0.986491,1.019321
0.3900,0.3100,0.000000,1.013670,1.015202,1.000000,1.035780,0.990715,1.020479
0.3900,0.3200,0.000000,1.014030,1.015624,1.000000,1.036468,0.991146,1.020787
0.3900,0.3300,0.000000,1.013200,1.014740,1.000000,1.034354,0.990020,1.019545
0.3900,0.3400,0.000000,1.013621,1.015226,1.000000,1.035134,0.990632,1.019889
0.3900,0.3500,0.000000,1.013919,1.015585,1.000000,1.035680,0.990964,1.020117
0.3900,0.3600,0.000000,1.013251,1.014895,1.000000,1.034048,0.989717,1.019151
0.3900,0.3700,0.000000,1.013393,1.015078,1.000000,1.034296,0.989849,1.019243
0.3900,0.3800,0.000000,1.013417,1.015121,1.000000,1.034341,0.989861,1.019258
0.3900,0.3900,0.000000,1.017457,1.019138,1.000000,1.043288,1.014591,1.025847
0.3900,0.4000,0.000000,1.019339,1.020632,1.000000,1.047377,1.015509,1.027776
0.3900,0.4100,0.000000,1.019393,1.020724,1.000000,1.047554,1.015596,1.027908
0.3900,0.4200,0.000000,1.019322,1.020679,1.000000,1.047412,1.015575,1.027854
0.3900,0.4300,0.000000,1.019179,1.020556,1.000000,1.047090,1.015491,1.027692
0.3900,0.4400,0.000000,1.019118,1.020522,1.000000,1.046974,1.015479,1.027652
0.3900,0.4500,0.000000,1.018900,1.020315,1.000000,1.046458,1.015328,1.027375
0.3900,0.4600,0.000000,1.019548,1.021081,1.000000,1.048160,1.015962,1.028435
0.3900,0.4700,0.000000,1.019210,1.020740,1.000000,1.047335,1.015702,1.027974
0.3900,0.4800,0.000000,1.019882,1.021542,1.000000,1.049112,1.016371,1.029083
0.3900,0.4900,0.000000,1.019891,1.021513,1.000000,1.049108,1.016341,1.029061
0.3900,0.5000,0.000000,1.020350,1.022087,1.000000,1.050351,1.016831,1.029861
0.4000,0.0000,0.000000,1.018395,1.020933,1.000000,1.048304,0.984318,1.026973
0.4000,0.0100,0.000000,1.018052,1.020413,1.000000,1.047160,0.987236,1.026500
0.4000,0.0200,0.000000,1.017667,1.019996,1.000000,1.046222,0.986737,1.025972
0.4000,0.0300,0.000000,1.017277,1.019575,1.000000,1.045292,0.986188,1.025452
0.4000,0.0400,0.000000,1.016886,1.019153,1.000000,1.044348,0.985623,1.024920
0.4000,0.0500,0.000000,1.016542,1.018631,1.000000,1.043189,0.988643,1.024420
0.4000,0.0600,0.000000,1.017235,1.019550,1.000000,1.045069,0.986400,1.025288
0.4000,0.0700,0.000000,1.016811,1.019091,1.000000,1.044063,0.985801,1.024728
0.4000,0.0800,0.000000,1.016485,1.018582,1.000000,1.042916,0.988933,1.024230
0.4000,0.0900,0.000000,1.016054,1.018113,1.000000,1.041884,0.988392,1.023654
0.4000,0.1000,0.000000,1.015522,1.017542,1.000000,1.040663,0.987570,1.022981
0.4000,0.1100,0.000000,1.015105,1.017108,1.000000,1.039740,0.986762,1.022468
0.4000,0.1200,0.000000,1.014658,1.016619,1.000000,1.038659,0.986178,1.021861
0.4000,0.1300,0.000000,1.014326,1.016253,1.000000,1.037864,0.985864,1.021422
0.4000,0.1400,0.000000,1.013811,1.015700,1.000000,1.036699,0.985057,1.020790
0.4000,0.1500,0.000000,1.014383,1.016329,1.000000,1.037922,0.986117,1.021427
0.4000,0.1600,0.000000,1.014200,1.015934,1.000000,1.037623,0.986712,1.021428
0.4000,0.1700,0.000000,1.013641,1.015339,1.000000,1.036368,0.985822,1.020749
0.4000,0.1800,0.000000,1.014950,1.016585,1.000000,1.039277,0.990174,1.022499
0.4000,0.1900,0.000000,1.013742,1.015459,1.000000,1.036510,0.986185,1.020793
0.4000,0.2000,0.000000,1.014109,1.015709,1.000000,1.037498,0.988654,1.021552
0.4000,0.2100,0.000000,1.014564,1.016210,1.000000,1.038495,0.989417,1.022078
0.4000,0.2200,0.000000,1.014005,1.015612,1.000000,1.037236,0.988618,1.021397
0.4000,0.2300,0.000000,1.013461,1.015030,1.000000,1.036006,0.987837,1.020730
0.4000,0.2400,0.000000,1.013808,1.015409,1.000000,1.036745,0.988486,1.021117
0.4000,0.2500,0.000000,1.013294,1.014870,1.000000,1.035554,0.987641,1.020449
0.4000,0.2600,0.000000,1.012799,1.014354,1.000000,1.034379,0.986769,1.019776
0.4000,0.2700,0.000000,1.013242,1.014855,1.000000,1.035270,0.987438,1.020203
0.4000,0.2800,0.000000,1.012735,1.014328,1.000000,1.034056,0.986510,1.019501
0.4000,0.2900,0.000000,1.013167,1.014818,1.000000,1.034908,0.987148,1.019900
0.4000,0.3000,0.000000,1.012645,1.014278,1.000000,1.033660,0.986165,1.019176
0.4000,0.3100,0.000000,1.013599,1.015147,1.000000,1.035608,0.990477,1.020368
0.4000,0.3200,0.000000,1.013910,1.015516,1.000000,1.036195,0.990806,1.020623
0.4000,0.3300,0.000000,1.013337,1.014924,1.000000,1.034788,0.989799,1.019792
0.4000,0.3400,0.000000,1.013529,1.015141,1.000000,1.034946,0.990391,1.019785
0.4000,0.3500,0.000000,1.013823,1.015497,1.000000,1.035445,0.990717,1.019973
0.4000,0.3600,0.000000,1.013198,1.014856,1.000000,1.033931,0.989531,1.019077
0.4000,0.3700,0.000000,1.013480,1.015201,1.000000,1.034441,0.989825,1.019283
0.4000,0.3800,0.000000,1.013554,1.015308,1.000000,1.034537,0.989867,1.019295
0.4000,0.3900,0.000000,1.012735,1.014427,1.000000,1.032642,0.988563,1.018234
0.4000,0.4000,0.000000,1.017251,1.019031,1.000000,1.042938,1.014589,1.025768
0.4000,0.4100,0.000000,1.019397,1.020740,1.000000,1.047599,1.015625,1.027952
0.4000,0.4200,0.000000,1.019293,1.020657,1.000000,1.047373,1.015573,1.027847
0.4000,0.4300,0.000000,1.019207,1.020596,1.000000,1.047195,1.015540,1.027771
0.4000,0.4400,0.000000,1.019108,1.020521,1.000000,1.046986,1.015496,1.027677
0.4000,0.4500,0.000000,1.018894,1.020318,1.000000,1.046480,1.015348,1.027406
0.4000,0.4600,0.000000,1.018605,1.020031,1.000000,1.045783,1.015133,1.027019
0.4000,0.4700,0.000000,1.019320,1.020874,1.000000,1.047662,1.015831,1.028187
0.4000,0.4800,0.000000,1.018945,1.020490,1.000000,1.046740,1.015537,1.027666
0.4000,0.4900,0.000000,1.019942,1.021589,1.000000,1.049292,1.016426,1.029197
0.4000,0.5000,0.000000,1.019411,1.021041,1.000000,1.047979,1.016002,1.028450
0.4100,0.0000,0.000000,1.016635,1.018856,1.000000,1.043003,0.988129,1.024080
0.4100,0.0100,0.000000,1.017817,1.020271,1.000000,1.046295,0.986442,1.025838
0.4100,0.0200,0.000000,1.018569,1.021226,1.000000,1.048498,0.984210,1.026943
0.4100,0.0300,0.000000,1.018200,1.020671,1.000000,1.047322,0.987132,1.026470
0.4100,0.0400,0.000000,1.017808,1.020244,1.000000,1.046362,0.986613,1.025926
0.4100,0.0500,0.000000,1.017410,1.019813,1.000000,1.045406,0.986045,1.025389
0.4100,0.0600,0.000000,1.017010,1.019380,1.000000,1.044437,0.985460,1.024841
0.4100,0.0700,0.000000,1.016639,1.018822,1.000000,1.043244,0.988488,1.024341
0.4100,0.0800,0.000000,1.016294,1.018447,1.000000,1.042404,0.988092,1.023867
0.4100,0.0900,0.000000,1.015886,1.018003,1.000000,1.041433,0.987560,1.023325
0.4100,0.1000,0.000000,1.015512,1.017596,1.000000,1.040545,0.987115,1.022832
0.4100,0.1100,0.000000,1.015096,1.017142,1.000000,1.039530,0.986559,1.022254
0.4100,0.1200,0.000000,1.015697,1.017806,1.000000,1.040835,0.987662,1.022949
0.4100,0.1300,0.000000,1.015271,1.017357,1.000000,1.039883,0.986892,1.022422
0.4100,0.1400,0.000000,1.014827,1.016875,1.000000,1.038831,0.986247,1.021830
0.4100,0.1500,0.000000,1.014560,1.016383,1.000000,1.038358,0.986618,1.021742
0.4100,0.1600,0.000000,1.014122,1.015904,1.000000,1.037300,0.986143,1.021153
0.4100,0.1700,0.000000,1.013718,1.015473,1.000000,1.036386,0.985543,1.020656
0.4100,0.1800,0.000000,1.015002,1.016685,1.000000,1.039233,0.990005,1.022384
0.4100,0.1900,0.000000,1.013713,1.015483,1.000000,1.036288,0.985672,1.020566
0.4100,0.2000,0.000000,1.014938,1.016635,1.000000,1.039053,0.989970,1.022267
0.4100,0.2100,0.000000,1.014579,1.016276,1.000000,1.038358,0.989083,1.021901
0.4100,0.2200,0.000000,1.015080,1.016826,1.000000,1.039459,0.989959,1.022488
0.4100,0.2300,0.000000,1.014511,1.016216,1.000000,1.038157,0.989133,1.021774
0.4100,0.2400,0.000000,1.013859,1.015518,1.000000,1.036705,0.988122,1.020992
0.4100,0.2500,0.000000,1.014273,1.015968,1.000000,1.037577,0.988941,1.021447
0.4100,0.2600,0.000000,1.013719,1.015381,1.000000,1.036303,0.988074,1.020740
0.4100,0.2700,0.000000,1.013210,1.014850,1.000000,1.035110,0.987197,1.020061
0.4100,0.2800,0.000000,1.012715,1.014337,1.000000,1.033925,0.986289,1.019374
0.4100,0.2900,0.000000,1.013125,1.014801,1.000000,1.034718,0.986900,1.019739
0.4100,0.3000,0.000000,1.014082,1.015671,1.000000,1.036723,0.991178,1.020985
0.4100,0.3100,0.000000,1.013524,1.015090,1.000000,1.035384,0.990214,1.020209
0.4100,0.3200,0.000000,1.013770,1.015386,1.000000,1.035867,0.990454,1.020428
0.4100,0.3300,0.000000,1.014115,1.015791,1.000000,1.036526,0.990897,1.020723
0.4100,0.3400,0.000000,1.013526,1.015180,1.000000,1.035083,0.989866,1.019872
0.4100,0.3500,0.000000,1.013879,1.015599,1.000000,1.035716,0.990327,1.020135
0.4100,0.3600,0.000000,1.013096,1.014759,1.000000,1.033692,0.989308,1.018936
0.4100,0.3700,0.000000,1.013307,1.015026,1.000000,1.034031,0.989491,1.019045
0.4100,0.3800,0.000000,1.019940,1.021252,1.000000,1.048886,1.016002,1.028650
0.4100,0.3900,0.000000,1.012833,1.014568,1.000000,1.032773,0.988523,1.018245
0.4100,0.4000,0.000000,1.018999,1.020252,1.000000,1.046554,1.015227,1.027301
0.4100,0.4100,0.000000,1.017774,1.019405,1.000000,1.044102,1.014818,1.026303
0.4100,0.4200,0.000000,1.019200,1.020566,1.000000,1.047171,1.015516,1.027745
0.4100,0.4300,0.000000,1.019129,1.020522,1.000000,1.047032,1.015496,1.027692
0.4100,0.4400,0.000000,1.018974,1.020380,1.000000,1.046677,1.015398,1.027508
0.4100,0.4500,0.000000,1.018833,1.020259,1.000000,1.046361,1.015318,1.027351
0.4100,0.4600,0.000000,1.018541,1.019967,1.000000,1.045655,1.015099,1.026959
0.4100,0.4700,0.000000,1.019226,1.020777,1.000000,1.047459,1.015771,1.028083
0.4100,0.4800,0.000000,1.019351,1.020891,1.000000,1.047763,1.015861,1.028255
0.4100,0.4900,0.000000,1.018986,1.020527,1.000000,1.046878,1.015586,1.027762
0.4100,0.5000,0.000000,1.019533,1.021200,1.000000,1.048347,1.016155,1.028698
0.4200,0.0000,0.000000,1.015134,1.017351,1.000000,1.038967,0.985509,1.021552
0.4200,0.0100,0.000000,1.016176,1.018459,1.000000,1.041612,0.987225,1.023132
0.4200,0.0200,0.000000,1.017332,1.019854,1.000000,1.044766,0.985427,1.024782
0.4200,0.0300,0.000000,1.018507,1.021270,1.000000,1.048045,0.983736,1.026515
0.4200,0.0400,0.000000,1.018696,1.021466,1.000000,1.048554,0.984091,1.026829
0.4200,0.0500,0.000000,1.018305,1.020878,1.000000,1.047340,0.987052,1.026351
0.4200,0.0600,0.000000,1.017902,1.020440,1.000000,1.046365,0.986474,1.025799
0.4200,0.0700,0.000000,1.017495,1.019999,1.000000,1.045385,0.985887,1.025246
0.4200,0.0800,0.000000,1.017088,1.019556,1.000000,1.044392,0.985283,1.024680
0.4200,0.0900,0.000000,1.016751,1.019027,1.000000,1.043292,0.988447,1.024247
0.4200,0.1000,0.000000,1.016337,1.018576,1.000000,1.042299,0.987904,1.023689
0.4200,0.1100,0.000000,1.015887,1.018088,1.000000,1.041250,0.987270,1.023107
0.4200,0.1200,0.000000,1.015466,1.017628,1.000000,1.040238,0.986722,1.022539
0.4200,0.1300,0.000000,1.015101,1.017228,1.000000,1.039315,0.986263,1.022001
0.4200,0.1400,0.000000,1.014992,1.016908,1.000000,1.039209,0.986776,1.022105
0.4200,0.1500,0.000000,1.015620,1.017593,1.000000,1.040562,0.987987,1.022824
0.4200,0.1600,0.000000,1.015141,1.017072,1.000000,1.039446,0.987377,1.022212
0.4200,0.1700,0.000000,1.014615,1.016504,1.000000,1.038205,0.986602,1.021518
0.4200,0.1800,0.000000,1.014093,1.015947,1.000000,1.037029,0.985727,1.020875
0.4200,0.1900,0.000000,1.013597,1.015413,1.000000,1.035893,0.985017,1.020256
0.4200,0.2000,0.000000,1.014839,1.016580,1.000000,1.038677,0.989448,1.021967
0.4200,0.2100,0.000000,1.013535,1.015365,1.000000,1.035692,0.984972,1.020115
0.4200,0.2200,0.000000,1.014829,1.016579,1.000000,1.038587,0.989628,1.021895
0.4200,0.2300,0.000000,1.014465,1.016220,1.000000,1.037902,0.988658,1.021537
0.4200,0.2400,0.000000,1.013912,1.015628,1.000000,1.036655,0.987840,1.020859
0.4200,0.2500,0.000000,1.014295,1.016050,1.000000,1.037472,0.988536,1.021285
0.4200,0.2600,0.000000,1.013702,1.015409,1.000000,1.036120,0.987697,1.020547
0.4200,0.2700,0.000000,1.013137,1.014806,1.000000,1.034835,0.986819,1.019841
0.4200,0.2800,0.000000,1.013499,1.015220,1.000000,1.035569,0.987345,1.020194
0.4200,0.2900,0.000000,1.012990,1.014689,1.000000,1.034348,0.986418,1.019487
0.4200,0.3000,0.000000,1.013944,1.015551,1.000000,1.036349,0.990764,1.020738
0.4200,0.3100,0.000000,1.012826,1.014558,1.000000,1.033804,0.985977,1.019090
0.4200,0.3200,0.000000,1.013198,1.014988,1.000000,1.034491,0.986488,1.019386
0.4200,0.3300,0.000000,1.014074,1.015767,1.000000,1.036375,0.990741,1.020605
0.4200,0.3400,0.000000,1.013431,1.015094,1.000000,1.034845,0.989638,1.019723
0.4200,0.3500,0.000000,1.013742,1.015465,1.000000,1.035425,0.990034,1.019974
0.4200,0.3600,0.000000,1.013165,1.014872,1.000000,1.033991,0.988971,1.019115
0.4200,0.3700,0.000000,1.013380,1.015144,1.000000,1.034330,0.989164,1.019220
0.4200,0.3800,0.000000,1.019755,1.021056,1.000000,1.048444,1.015859,1.028402
0.4200,0.3900,0.000000,1.019889,1.021237,1.000000,1.048828,1.016020,1.028659
0.4200,0.4000,0.000000,1.019935,1.021311,1.000000,1.048980,1.016094,1.028773
0.4200,0.4100,0.000000,1.018883,1.020170,1.000000,1.046334,1.015191,1.027217
0.4200,0.4200,0.000000,1.016445,1.018184,1.000000,1.041011,1.013969,1.024668
0.4200,0.4300,0.000000,1.018978,1.020360,1.000000,1.046678,1.015381,1.027494
0.4200,0.4400,0.000000,1.018851,1.020251,1.000000,1.046395,1.015310,1.027355
0.4200,0.4500,0.000000,1.018689,1.020107,1.000000,1.046026,1.015211,1.027166
0.4200,0.4600,0.000000,1.018459,1.019885,1.000000,1.045480,1.015049,1.026870
0.4200,0.4700,0.000000,1.019161,1.020713,1.000000,1.047329,1.015737,1.028021
0.4200,0.4800,0.000000,1.019399,1.020965,1.000000,1.047936,1.015943,1.028384
0.4200,0.4900,0.000000,1.019002,1.020565,1.000000,1.046968,1.015639,1.027842
0.4200,0.5000,0.000000,1.018534,1.020085,1.000000,1.045818,1.015271,1.027189
0.4300,0.0000,0.000000,1.014324,1.016378,1.000000,1.036699,0.986434,1.020301
0.4300,0.0100,0.000000,1.015275,1.017389,1.000000,1.039082,0.987972,1.021717
0.4300,0.0200,0.000000,1.014588,1.016822,1.000000,1.037640,0.984184,1.020745
0.4300,0.0300,0.000000,1.015621,1.017919,1.000000,1.040247,0.985930,1.022299
0.4300,0.0400,0.000000,1.016768,1.019141,1.000000,1.043137,0.987775,1.024014
0.4300,0.0500,0.000000,1.018011,1.020635,1.000000,1.046550,0.986102,1.025821
0.4300,0.0600,0.000000,1.017626,1.020217,1.000000,1.045616,0.985541,1.025290
0.4300,0.0700,0.000000,1.017245,1.019800,1.000000,1.044663,0.985001,1.024740
0.4300,0.0800,0.000000,1.016859,1.019213,1.000000,1.043478,0.988104,1.024278
0.4300,0.0900,0.000000,1.032261,1.034623,1.000000,1.079956,1.026682,1.046569
0.4300,0.1000,0.000000,1.015154,1.017572,1.000000,1.039259,0.983482,1.021622
0.4300,0.1100,0.000000,1.016818,1.019186,1.000000,1.043235,0.988338,1.024092
0.4300,0.1200,0.000000,1.016315,1.018636,1.000000,1.042043,0.987632,1.023426
0.4300,0.1300,0.000000,1.016230,1.018310,1.000000,1.041901,0.988333,1.023491
0.4300,0.1400,0.000000,1.015789,1.017830,1.000000,1.040842,0.987794,1.022897
0.4300,0.1500,0.000000,1.015425,1.017450,1.000000,1.040009,0.987131,1.022428
0.4300,0.1600,0.000000,1.014968,1.016952,1.000000,1.038914,0.986540,1.021812
0.4300,0.1700,0.000000,1.014550,1.016499,1.000000,1.037931,0.985954,1.021265
0.4300,0.1800,0.000000,1.014045,1.015951,1.000000,1.036759,0.985233,1.020621
0.4300,0.1900,0.000000,1.014478,1.016431,1.000000,1.037671,0.986033,1.021090
0.4300,0.2000,0.000000,1.013969,1.015882,1.000000,1.036495,0.985267,1.020443
0.4300,0.2100,0.000000,1.015229,1.017064,1.000000,1.039373,0.989804,1.022239
0.4300,0.2200,0.000000,1.013928,1.015853,1.000000,1.036307,0.985323,1.020300
0.4300,0.2300,0.000000,1.015136,1.016980,1.000000,1.039113,0.989764,1.022076
0.4300,0.2400,0.000000,1.014701,1.016544,1.000000,1.038257,0.988644,1.021617
0.4300,0.2500,0.000000,1.014142,1.015944,1.000000,1.036992,0.987809,1.020926
0.4300,0.2600,0.000000,1.013575,1.015334,1.000000,1.035720,0.986962,1.020235
0.4300,0.2700,0.000000,1.013965,1.015759,1.000000,1.036526,0.987760,1.020652
0.4300,0.2800,0.000000,1.013368,1.015116,1.000000,1.035177,0.986863,1.019916
0.4300,0.2900,0.000000,1.013774,1.015575,1.000000,1.035983,0.987516,1.020302
0.4300,0.3000,0.000000,1.013250,1.015027,1.000000,1.034737,0.986577,1.019583
0.4300,0.3100,0.000000,1.014184,1.015866,1.000000,1.036743,0.990922,1.020865
0.4300,0.3200,0.000000,1.013077,1.014887,1.000000,1.034152,0.986113,1.019155
0.4300,0.3300,0.000000,1.013950,1.015660,1.000000,1.036036,0.990422,1.020381
0.4300,0.3400,0.000000,1.013369,1.015055,1.000000,1.034643,0.989396,1.019570
0.4300,0.3500,0.000000,1.013598,1.015333,1.000000,1.035069,0.989646,1.019750
0.4300,0.3600,0.000000,1.013775,1.015557,1.000000,1.035378,0.989806,1.019866
0.4300,0.3700,0.000000,1.013187,1.014945,1.000000,1.033930,0.988773,1.019007
0.4300,0.3800,0.000000,1.013444,1.015263,1.000000,1.034356,0.989077,1.019159
0.4300,0.3900,0.000000,1.020045,1.021419,1.000000,1.049256,1.016179,1.028925
0.4300,0.4000,0.000000,1.019751,1.021123,1.000000,1.048546,1.015958,1.028534
0.4300,0.4100,0.000000,1.019777,1.021180,1.000000,1.048652,1.016019,1.028623
0.4300,0.4200,0.000000,1.018706,1.020011,1.000000,1.045952,1.015093,1.027029
0.4300,0.4300,0.000000,1.016460,1.018122,1.000000,1.040993,1.013897,1.024608
0.4300,0.4400,0.000000,1.018708,1.020099,1.000000,1.046062,1.015203,1.027169
0.4300,0.4500,0.000000,1.018555,1.019961,1.000000,1.045713,1.015108,1.026989
0.4300,0.4600,0.000000,1.018287,1.019693,1.000000,1.045068,1.014909,1.026632
0.4300,0.4700,0.000000,1.018930,1.020417,1.000000,1.046729,1.015498,1.027638
0.4300,0.4800,0.000000,1.018410,1.019870,1.000000,1.045439,1.015075,1.026898
0.4300,0.4900,0.000000,1.018880,1.020448,1.000000,1.046703,1.015566,1.027709
0.4300,0.5000,0.000000,1.019388,1.021076,1.000000,1.048076,1.016102,1.028590
0.4400,0.0000,0.000000,1.020890,1.022324,1.000000,1.051115,1.016758,1.029911
0.4400,0.0100,0.000000,1.022237,1.023783,1.000000,1.054494,1.017909,1.031887
0.4400,0.0200,0.000000,1.023717,1.025386,1.000000,1.058217,1.019183,1.034059
0.4400,0.0300,0.000000,1.025346,1.027155,1.000000,1.062332,1.020596,1.036451
0.4400,0.0400,0.000000,1.027146,1.029110,1.000000,1.066894,1.022170,1.039094
0.4400,0.0500,0.000000,1.029139,1.031278,1.000000,1.071967,1.023929,1.042022
0.4400,0.0600,0.000000,1.031459,1.033808,1.000000,1.077906,1.026002,1.045434
0.4400,0.0700,0.000000,1.032849,1.035321,1.000000,1.081479,1.027253,1.047479
0.4400,0.0800,0.000000,1.032155,1.034558,1.000000,1.079709,1.026631,1.046471
0.4400,0.0900,0.000000,1.031461,1.033795,1.000000,1.077940,1.026010,1.045460
0.4400,0.1000,0.000000,1.030763,1.033026,1.000000,1.076161,1.025386,1.044441
0.4400,0.1100,0.000000,1.030060,1.032254,1.000000,1.074373,1.024760,1.043415
0.4400,0.1200,0.000000,1.016410,1.018571,1.000000,1.042239,0.988059,1.023597
0.4400,0.1300,0.000000,1.015992,1.018118,1.000000,1.041247,0.987502,1.023041
0.4400,0.1400,0.000000,1.016610,1.018799,1.000000,1.042567,0.988651,1.023737
0.4400,0.1500,0.000000,1.016165,1.018314,1.000000,1.041497,0.988075,1.023135
0.4400,0.1600,0.000000,1.015685,1.017791,1.000000,1.040353,0.987421,1.022494
0.4400,0.1700,0.000000,1.015278,1.017367,1.000000,1.039450,0.986648,1.021991
0.4400,0.1800,0.000000,1.014782,1.016831,1.000000,1.038282,0.985844,1.021333
