s_L,s_R,b2,b1,b0,a3,a2,a1,a0
0.3800,0.3600,0.000000,1.524166,0.420259,1.000000,0.000000,0.372774,0.000000
0.3800,0.3700,0.000000,1.527076,0.421365,1.000000,0.000000,0.369202,0.000000
0.3800,0.3800,0.000000,1.485029,0.468878,1.000000,0.000000,0.342073,0.000000
0.3800,0.3900,0.000000,1.525130,0.436425,1.000000,0.000000,0.352459,0.000000
0.3800,0.4000,0.000000,1.525179,0.443467,1.000000,0.000000,0.344046,0.000000
0.3800,0.4100,0.000000,1.523767,0.449617,1.000000,0.000000,0.337803,0.000000
0.3800,0.4200,0.000000,1.519416,0.458170,1.000000,0.000000,0.330267,0.000000
0.3800,0.4300,0.000000,1.513676,0.466471,1.000000,0.000000,0.324048,0.000000
0.3800,0.4400,0.000000,1.513842,0.477540,1.000000,0.000000,0.311349,0.000000
0.3800,0.4500,0.000000,1.505280,0.486030,1.000000,0.000000,0.306855,0.000000
0.3800,0.4600,0.000000,1.494380,0.495794,1.000000,0.000000,0.302194,0.000000
0.3800,0.4700,0.000000,1.487299,0.509366,1.000000,0.000000,0.290796,0.000000
0.3800,0.4800,0.000000,1.522532,0.379351,1.000000,0.000000,0.445077,0.000000
0.3800,0.4900,0.000000,1.518053,0.371182,1.000000,0.000000,0.458388,0.000000
0.3800,0.5000,0.000000,1.502647,0.393574,1.000000,0.000000,0.440856,0.000000
0.3900,0.0000,0.000000,1.189475,0.527318,1.000000,0.000000,0.501896,0.000000
0.3900,0.0100,0.000000,1.200156,0.523431,1.000000,0.000000,0.497635,0.000000
0.3900,0.0200,0.000000,1.211723,0.519328,1.000000,0.000000,0.493793,0.000000
0.3900,0.0300,0.000000,1.222802,0.514883,1.000000,0.000000,0.490263,0.000000
0.3900,0.0400,0.000000,1.233810,0.510139,1.000000,0.000000,0.487066,0.000000
0.3900,0.0500,0.000000,1.243839,0.506650,1.000000,0.000000,0.482768,0.000000
0.3900,0.0600,0.000000,1.254559,0.501423,1.000000,0.000000,0.480278,0.000000
0.3900,0.0700,0.000000,1.266466,0.494162,1.000000,0.000000,0.479757,0.000000
0.3900,0.0800,0.000000,1.283080,0.487064,1.000000,0.000000,0.477967,0.000000
0.3900,0.0900,0.000000,1.294966,0.480970,1.000000,0.000000,0.476536,0.000000
0.3900,0.1000,0.000000,1.305323,0.476447,1.000000,0.000000,0.473685,0.000000
0.3900,0.1100,0.000000,1.316566,0.469383,1.000000,0.000000,0.473723,0.000000
0.3900,0.1200,0.000000,1.330102,0.476422,1.000000,0.000000,0.452619,0.000000
0.3900,0.1300,0.000000,1.339205,0.471261,1.000000,0.000000,0.451429,0.000000
0.3900,0.1400,0.000000,1.350182,0.463600,1.000000,0.000000,0.452605,0.000000
0.3900,0.1500,0.000000,1.360662,0.456462,1.000000,0.000000,0.453621,0.000000
0.3900,0.1600,0.000000,1.370108,0.450218,1.000000,0.000000,0.453822,0.000000
0.3900,0.1700,0.000000,1.383597,0.455996,1.000000,0.000000,0.435030,0.000000
0.3900,0.1800,0.000000,1.394270,0.447379,1.000000,0.000000,0.437596,0.000000
0.3900,0.1900,0.000000,1.413873,0.433549,1.000000,0.000000,0.441008,0.000000
0.3900,0.2000,0.000000,1.424142,0.424952,1.000000,0.000000,0.444073,0.000000
0.3900,0.2100,0.000000,1.433491,0.416132,1.000000,0.000000,0.447781,0.000000
0.3900,0.2200,0.000000,1.446919,0.419020,1.000000,0.000000,0.433333,0.000000
0.3900,0.2300,0.000000,1.455422,0.410367,1.000000,0.000000,0.437433,0.000000
0.3900,0.2400,0.000000,1.463803,0.404120,1.000000,0.000000,0.438600,0.000000
0.3900,0.2500,0.000000,1.475855,0.410243,1.000000,0.000000,0.421297,0.000000
0.3900,0.2600,0.000000,1.483808,0.404778,1.000000,0.000000,0.422100,0.000000
0.3900,0.2700,0.000000,1.490706,0.399358,1.000000,0.000000,0.423380,0.000000
0.3900,0.2800,0.000000,1.501956,0.404981,1.000000,0.000000,0.407854,0.000000
0.3900,0.2900,0.000000,1.508449,0.399122,1.000000,0.000000,0.410301,0.000000
0.3900,0.3000,0.000000,1.519727,0.403700,1.000000,0.000000,0.396751,0.000000
0.3900,0.3100,0.000000,1.523758,0.400501,1.000000,0.000000,0.397531,0.000000
0.3900,0.3200,0.000000,1.532579,0.406425,1.000000,0.000000,0.384177,0.000000
0.3900,0.3300,0.000000,1.523862,0.412532,1.000000,0.000000,0.381062,0.000000
0.3900,0.3400,0.000000,1.533145,0.416277,1.000000,0.000000,0.370696,0.000000
0.3900,0.3500,0.000000,1.540449,0.421442,1.000000,0.000000,0.359667,0.000000
0.3900,0.3600,0.000000,1.539445,0.421597,1.000000,0.000000,0.359579,0.000000
0.3900,0.3700,0.000000,1.543878,0.425353,1.000000,0.000000,0.352062,0.000000
0.3900,0.3800,0.000000,1.547342,0.425510,1.000000,0.000000,0.349465,0.000000
0.3900,0.3900,0.000000,1.487237,0.497977,1.000000,0.000000,0.303981,0.000000
0.3900,0.4000,0.000000,1.545594,0.438699,1.000000,0.000000,0.335101,0.000000
0.3900,0.4100,0.000000,1.545883,0.443847,1.000000,0.000000,0.329025,0.000000
0.3900,0.4200,0.000000,1.543384,0.451092,1.000000,0.000001,0.321914,0.000000
0.3900,0.4300,0.000000,1.539095,0.458874,1.000000,0.000000,0.315321,0.000000
0.3900,0.4400,0.000000,1.534988,0.464407,1.000000,0.000000,0.311807,0.000000
0.3900,0.4500,0.000000,1.527699,0.472508,1.000000,0.000000,0.306933,0.000000
0.3900,0.4600,0.000000,1.522579,0.486693,1.000000,0.000000,0.293428,0.000000
0.3900,0.4700,0.000000,1.511814,0.495342,1.000000,0.000000,0.290186,0.000000
0.3900,0.4800,0.000000,1.505573,0.506626,1.000000,0.000000,0.281402,0.000000
0.3900,0.4900,0.000000,1.499188,0.505033,1.000000,0.000000,0.286808,0.000000
0.3900,0.5000,0.000000,1.533395,0.387606,1.000000,0.000000,0.425549,0.000000
0.4000,0.0000,0.000000,1.182985,0.539200,1.000000,0.000000,0.489895,0.000000
0.4000,0.0100,0.000000,1.194200,0.535233,1.000000,0.000000,0.485467,0.000000
0.4000,0.0200,0.000000,1.205359,0.531187,1.000000,0.000000,0.481283,0.000000
0.4000,0.0300,0.000000,1.217274,0.526814,1.000000,0.000000,0.477504,0.000000
0.4000,0.0400,0.000000,1.228692,0.522127,1.000000,0.000000,0.474030,0.000000
0.4000,0.0500,0.000000,1.240163,0.517210,1.000000,0.000000,0.470882,0.000000
0.4000,0.0600,0.000000,1.251596,0.512028,1.000000,0.000000,0.468063,0.000000
0.4000,0.0700,0.000000,1.264693,0.521082,1.000000,0.000000,0.443789,0.000000
0.4000,0.0800,0.000000,1.276653,0.514139,1.000000,0.000000,0.443026,0.000000
0.4000,0.0900,0.000000,1.293947,0.506406,1.000000,0.000000,0.441467,0.000000
0.4000,0.1000,0.000000,1.303664,0.502440,1.000000,0.000000,0.438105,0.000000
0.4000,0.1100,0.000000,1.315592,0.497070,1.000000,0.000001,0.435889,0.000000
0.4000,0.1200,0.000000,1.326771,0.490297,1.000000,0.000000,0.435655,0.000000
0.4000,0.1300,0.000000,1.340147,0.480776,1.000000,0.000000,0.437837,0.000000
0.4000,0.1400,0.000000,1.349831,0.475180,1.000000,0.000000,0.436890,0.000000
0.4000,0.1500,0.000000,1.364693,0.479377,1.000000,0.000000,0.419247,0.000000
0.4000,0.1600,0.000000,1.375474,0.472348,1.000000,0.000000,0.419981,0.000000
0.4000,0.1700,0.000000,1.384048,0.467057,1.000000,0.000000,0.419413,0.000000
0.4000,0.1800,0.000000,1.394948,0.459149,1.000000,0.000000,0.421032,0.000000
0.4000,0.1900,0.000000,1.411557,0.459910,1.000000,0.000000,0.407347,0.000000
0.4000,0.2000,0.000000,1.424918,0.437995,1.000000,0.000000,0.425568,0.000000
0.4000,0.2100,0.000000,1.439648,0.440299,1.000000,0.000000,0.411129,0.000000
0.4000,0.2200,0.000000,1.449377,0.431515,1.000000,0.000000,0.414553,0.000000
0.4000,0.2300,0.000000,1.459060,0.422152,1.000000,0.000000,0.418755,0.000000
0.4000,0.2400,0.000000,1.472124,0.423853,1.000000,0.000001,0.406412,0.000000
0.4000,0.2500,0.000000,1.480767,0.417121,1.000000,0.000000,0.408005,0.000000
0.4000,0.2600,0.000000,1.489480,0.410863,1.000000,0.000000,0.409223,0.000000
0.4000,0.2700,0.000000,1.503038,0.414197,1.000000,0.000000,0.395187,0.000000
0.4000,0.2800,0.000000,1.510252,0.408671,1.000000,0.000000,0.396480,0.000000
0.4000,0.2900,0.000000,1.523687,0.410650,1.000000,0.000000,0.384726,0.000000
0.4000,0.3000,0.000000,1.529639,0.405915,1.000000,0.000000,0.386072,0.000000
0.4000,0.3100,0.000000,1.535199,0.401049,1.000000,0.000000,0.387971,0.000000
0.4000,0.3200,0.000000,1.544556,0.406652,1.000000,0.000000,0.374711,0.000000
0.4000,0.3300,0.000000,1.547873,0.403976,1.000000,0.000000,0.375532,0.000000
0.4000,0.3400,0.000000,1.548072,0.413470,1.000000,0.000000,0.363207,0.000000
0.4000,0.3500,0.000000,1.554953,0.419567,1.000000,0.000000,0.351552,0.000000
0.4000,0.3600,0.000000,1.555511,0.418741,1.000000,0.000000,0.351790,0.000000
0.4000,0.3700,0.000000,1.510443,0.587955,1.000000,0.000000,0.157585,0.000000
0.4000,0.3800,0.000000,1.515473,0.588103,1.000000,0.000000,0.154631,0.000000
0.4000,0.3900,0.000000,1.510617,0.587362,1.000000,0.000000,0.157308,0.000000
0.4000,0.4000,0.000000,1.523855,0.476636,1.000000,0.000000,0.305090,0.000000
0.4000,0.4100,0.000000,1.520576,0.591965,1.000000,0.000000,0.148594,0.000000
0.4000,0.4200,0.000000,1.567214,0.443387,1.000000,0.000000,0.315488,0.000000
0.4000,0.4300,0.000000,1.564498,0.449543,1.000000,0.000000,0.309722,0.000000
0.4000,0.4400,0.000000,1.561015,0.455409,1.000000,0.000000,0.305126,0.000000
0.4000,0.4500,0.000000,1.554804,0.463026,1.000000,0.000000,0.299786,0.000000
0.4000,0.4600,0.000000,1.546662,0.471412,1.000000,0.000000,0.294882,0.000000
0.4000,0.4700,0.000000,1.543385,0.482275,1.000000,0.000000,0.284693,0.000000
0.4000,0.4800,0.000000,1.531701,0.491015,1.000000,0.000000,0.281889,0.000000
0.4000,0.4900,0.000000,1.530225,0.494921,1.000000,0.000000,0.277772,0.000000
0.4000,0.5000,0.000000,1.514229,0.507113,1.000000,0.000000,0.273577,0.000000
0.4100,0.0000,0.000000,1.215228,0.527699,1.000000,0.000000,0.479438,0.000000
0.4100,0.0100,0.000000,1.202864,0.547252,1.000000,0.000000,0.460616,0.000000
0.4100,0.0200,0.000000,1.198745,0.558528,1.000000,0.000000,0.446995,0.000000
0.4100,0.0300,0.000000,1.210681,0.553831,1.000000,0.000000,0.443276,0.000000
0.4100,0.0400,0.000000,1.222531,0.549047,1.000000,0.000000,0.439791,0.000000
0.4100,0.0500,0.000000,1.235117,0.543969,1.000000,0.000001,0.436677,0.000000
0.4100,0.0600,0.000000,1.247145,0.538606,1.000000,0.000000,0.433840,0.000000
0.4100,0.0700,0.000000,1.259195,0.533035,1.000000,0.000000,0.431308,0.000000
0.4100,0.0800,0.000000,1.272120,0.526310,1.000000,0.000000,0.429722,0.000000
0.4100,0.0900,0.000000,1.283795,0.520295,1.000000,0.000000,0.427832,0.000000
0.4100,0.1000,0.000000,1.302372,0.510950,1.000000,0.000000,0.427611,0.000000
0.4100,0.1100,0.000000,1.314461,0.504846,1.000000,0.000001,0.426106,0.000000
0.4100,0.1200,0.000000,1.329469,0.510189,1.000000,0.000000,0.406621,0.000000
0.4100,0.1300,0.000000,1.341405,0.504015,1.000000,0.000000,0.405272,0.000000
0.4100,0.1400,0.000000,1.353513,0.496378,1.000000,0.000000,0.405637,0.000000
0.4100,0.1500,0.000000,1.362803,0.491565,1.000000,0.000000,0.403904,0.000000
0.4100,0.1600,0.000000,1.374078,0.483599,1.000000,0.000000,0.405162,0.000000
0.4100,0.1700,0.000000,1.386771,0.474787,1.000000,0.000000,0.407148,0.000000
0.4100,0.1800,0.000000,1.397480,0.467217,1.000000,0.000000,0.408397,0.000000
0.4100,0.1900,0.000000,1.412210,0.470373,1.000000,0.000000,0.392783,0.000000
0.4100,0.2000,0.000000,1.422927,0.462423,1.000000,0.000000,0.394435,0.000000
0.4100,0.2100,0.000000,1.442151,0.449896,1.000000,0.000000,0.396521,0.000000
0.4100,0.2200,0.000000,1.458754,0.449303,1.000000,0.000000,0.385023,0.000000
0.4100,0.2300,0.000000,1.468890,0.440450,1.000000,0.000000,0.388270,0.000000
0.4100,0.2400,0.000000,1.477124,0.433183,1.000000,0.000000,0.390456,0.000000
0.4100,0.2500,0.000000,1.492438,0.431469,1.000000,0.000000,0.381459,0.000000
0.4100,0.2600,0.000000,1.501834,0.423684,1.000000,0.000000,0.384107,0.000000
0.4100,0.2700,0.000000,1.510428,0.417366,1.000000,0.000000,0.385390,0.000000
0.4100,0.2800,0.000000,1.518464,0.411548,1.000000,0.000000,0.386477,0.000000
0.4100,0.2900,0.000000,1.532398,0.413056,1.000000,0.000000,0.375062,0.000000
0.4100,0.3000,0.000000,1.539315,0.407538,1.000000,0.000000,0.376712,0.000000
0.4100,0.3100,0.000000,1.545726,0.402709,1.000000,0.000000,0.378075,0.000000
0.4100,0.3200,0.000000,1.499009,0.583603,1.000000,0.000000,0.167867,0.000000
0.4100,0.3300,0.000000,1.511933,0.581448,1.000000,0.000000,0.163276,0.000000
0.4100,0.3400,0.000000,1.515199,0.579033,1.000000,0.000000,0.163691,0.000000
0.4100,0.3500,0.000000,1.526814,0.577693,1.000000,0.000000,0.159381,0.000000
0.4100,0.3600,0.000000,1.518179,0.582173,1.000000,0.000000,0.158117,0.000000
0.4100,0.3700,0.000000,1.526223,0.582237,1.000000,0.000000,0.153808,0.000000
0.4100,0.3800,0.000000,1.534365,0.581819,1.000000,0.000001,0.150318,0.000000
0.4100,0.3900,0.000000,1.532966,0.580005,1.000000,0.000000,0.152725,0.000000
0.4100,0.4000,0.000000,1.537023,0.579858,1.000000,0.000000,0.150712,0.000000
0.4100,0.4100,0.000000,1.527154,0.430845,1.000000,0.000000,0.374303,0.000000
0.4100,0.4200,0.000000,1.544036,0.585575,1.000000,0.000000,0.142006,0.000000
0.4100,0.4300,0.000000,1.543831,0.588421,1.000000,0.000000,0.139378,0.000000
0.4100,0.4400,0.000000,1.541812,0.591386,1.000000,0.000000,0.137456,0.000000
0.4100,0.4500,0.000000,1.538513,0.595163,1.000000,0.000000,0.135547,0.000000
0.4100,0.4600,0.000000,1.574337,0.461260,1.000000,0.000000,0.289077,0.000000
0.4100,0.4700,0.000000,1.571789,0.471566,1.000000,0.000000,0.278705,0.000000
0.4100,0.4800,0.000000,1.567677,0.472067,1.000000,0.000000,0.279887,0.000000
0.4100,0.4900,0.000000,1.555917,0.481339,1.000000,0.000000,0.276281,0.000000
0.4100,0.5000,0.000000,1.547873,0.494626,1.000000,0.000000,0.266279,0.000000
0.4200,0.0000,0.000000,1.250052,0.511986,1.000000,0.000000,0.474183,0.000000
0.4200,0.0100,0.000000,1.239023,0.530583,1.000000,0.000000,0.455826,0.000000
0.4200,0.0200,0.000000,1.227037,0.549102,1.000000,0.000000,0.437854,0.000000
0.4200,0.0300,0.000000,1.215026,0.567666,1.000000,0.000000,0.420294,0.000000
0.4200,0.0400,0.000000,1.217857,0.572212,1.000000,0.000000,0.410616,0.000000
0.4200,0.0500,0.000000,1.230301,0.567011,1.000000,0.000000,0.407459,0.000000
0.4200,0.0600,0.000000,1.242813,0.561377,1.000000,0.000000,0.404621,0.000000
0.4200,0.0700,0.000000,1.256043,0.555736,1.000000,0.000000,0.402078,0.000000
0.4200,0.0800,0.000000,1.268667,0.549798,1.000000,0.000001,0.399800,0.000000
0.4200,0.0900,0.000000,1.282113,0.542804,1.000000,0.000000,0.398348,0.000000
0.4200,0.1000,0.000000,1.294517,0.536330,1.000000,0.000000,0.396672,0.000000
0.4200,0.1100,0.000000,1.305812,0.529933,1.000000,0.000000,0.395101,0.000000
0.4200,0.1200,0.000000,1.325118,0.521509,1.000000,0.000008,0.394167,0.000000
0.4200,0.1300,0.000000,1.338257,0.513860,1.000000,0.000000,0.393943,0.000000
0.4200,0.1400,0.000000,1.350299,0.507905,1.000000,0.000000,0.392211,0.000000
0.4200,0.1500,0.000000,1.368073,0.508352,1.000000,0.000000,0.378121,0.000000
0.4200,0.1600,0.000000,1.380083,0.500535,1.000000,0.000000,0.378760,0.000000
0.4200,0.1700,0.000000,1.391175,0.493969,1.000000,0.000000,0.378575,0.000000
0.4200,0.1800,0.000000,1.401721,0.487392,1.000000,0.000000,0.378566,0.000000
0.4200,0.1900,0.000000,1.412110,0.480339,1.000000,0.000000,0.379259,0.000000
0.4200,0.2000,0.000000,1.423246,0.472453,1.000000,0.000000,0.380670,0.000000
0.4200,0.2100,0.000000,1.438635,0.473820,1.000000,0.000000,0.367198,0.000000
0.4200,0.2200,0.000000,1.452640,0.462238,1.000000,0.000000,0.371846,0.000000
0.4200,0.2300,0.000000,1.471450,0.449729,1.000000,0.000000,0.374190,0.000000
0.4200,0.2400,0.000000,1.481884,0.440721,1.000000,0.000000,0.377344,0.000000
0.4200,0.2500,0.000000,1.497663,0.439385,1.000000,0.000000,0.367527,0.000000
0.4200,0.2600,0.000000,1.507392,0.429990,1.000000,0.000000,0.371837,0.000000
0.4200,0.2700,0.000000,1.516465,0.421482,1.000000,0.000000,0.375392,0.000000
0.4200,0.2800,0.000000,1.530842,0.422746,1.000000,0.000000,0.363723,0.000000
0.4200,0.2900,0.000000,1.539292,0.416609,1.000000,0.000000,0.365139,0.000000
0.4200,0.3000,0.000000,1.547161,0.410836,1.000000,0.000000,0.366558,0.000000
0.4200,0.3100,0.000000,1.505787,0.583956,1.000000,0.000000,0.163636,0.000000
0.4200,0.3200,0.000000,1.521049,0.579941,1.000000,0.000000,0.159772,0.000000
0.4200,0.3300,0.000000,1.526976,0.576000,1.000000,0.000000,0.160541,0.000000
0.4200,0.3400,0.000000,1.530652,0.573017,1.000000,0.000000,0.161126,0.000000
0.4200,0.3500,0.000000,1.542811,0.570809,1.000000,0.000000,0.157241,0.000000
0.4200,0.3600,0.000000,1.545094,0.569290,1.000000,0.000000,0.157299,0.000000
0.4200,0.3700,0.000000,1.553903,0.569044,1.000000,0.000000,0.153033,0.000000
0.4200,0.3800,0.000000,1.552459,0.573988,1.000000,0.000000,0.148033,0.000000
0.4200,0.3900,0.000000,1.559563,0.573681,1.000000,0.000000,0.144944,0.000000
0.4200,0.4000,0.000000,1.565341,0.572669,1.000000,0.000000,0.143147,0.000000
0.4200,0.4100,0.000000,1.561755,0.572688,1.000000,0.000000,0.144494,0.000000
0.4200,0.4200,0.000000,1.540315,0.502668,1.000000,0.000000,0.262148,0.000000
0.4200,0.4300,0.000000,1.568172,0.576869,1.000000,0.000000,0.137780,0.000000
0.4200,0.4400,0.000000,1.567394,0.579849,1.000000,0.000001,0.135222,0.000000
0.4200,0.4500,0.000000,1.565058,0.583328,1.000000,0.000000,0.133004,0.000000
0.4200,0.4600,0.000000,1.560351,0.587869,1.000000,0.000000,0.130842,0.000000
0.4200,0.4700,0.000000,1.561305,0.592266,1.000000,0.000000,0.126516,0.000000
0.4200,0.4800,0.000000,1.558914,0.593288,1.000000,0.000000,0.126237,0.000000
0.4200,0.4900,0.000000,1.548326,0.600881,1.000000,0.000000,0.124001,0.000000
0.4200,0.5000,0.000000,1.573619,0.481397,1.000000,0.000000,0.264807,0.000000
0.4300,0.0000,0.000000,1.280105,0.483195,1.000000,0.000000,0.489758,0.000000
0.4300,0.0100,0.000000,1.270157,0.501865,1.000000,0.000000,0.471040,0.000000
0.4300,0.0200,0.000000,1.259684,0.520349,1.000000,0.000000,0.452726,0.000000
0.4300,0.0300,0.000000,1.248687,0.538728,1.000000,0.000000,0.434811,0.000000
0.4300,0.0400,0.000000,1.236685,0.557064,1.000000,0.000000,0.417271,0.000000
0.4300,0.0500,0.000000,1.224169,0.576163,1.000000,0.000000,0.399408,0.000000
0.4300,0.0600,0.000000,1.237141,0.570634,1.000000,0.000000,0.396336,0.000000
0.4300,0.0700,0.000000,1.249852,0.564926,1.000000,0.000000,0.393485,0.000000
0.4300,0.0800,0.000000,1.263448,0.559077,1.000000,0.000000,0.390972,0.000000
0.4300,0.0900,0.000000,1.280746,0.561679,1.000000,0.000000,0.373761,0.000000
0.4300,0.1000,0.000000,1.293785,0.555131,1.000000,0.000000,0.371979,0.000000
0.4300,0.1100,0.000000,1.307322,0.547799,1.000000,0.000000,0.370743,0.000000
0.4300,0.1200,0.000000,1.326595,0.538699,1.000000,0.000000,0.369889,0.000000
0.4300,0.1300,0.000000,1.338779,0.532917,1.000000,0.000000,0.367968,0.000000
0.4300,0.1400,0.000000,1.351358,0.525920,1.000000,0.000000,0.367298,0.000000
0.4300,0.1500,0.000000,1.364989,0.518702,1.000000,0.000000,0.366405,0.000000
0.4300,0.1600,0.000000,1.377482,0.510893,1.000000,0.000000,0.366761,0.000000
0.4300,0.1700,0.000000,1.391177,0.501967,1.000000,0.000000,0.368008,0.000000
0.4300,0.1800,0.000000,1.402324,0.495065,1.000000,0.000000,0.367989,0.000000
0.4300,0.1900,0.000000,1.418343,0.496087,1.000000,0.000000,0.354575,0.000000
0.4300,0.2000,0.000000,1.429155,0.488922,1.000000,0.000000,0.355202,0.000000
0.4300,0.2100,0.000000,1.441159,0.480110,1.000000,0.000000,0.357310,0.000000
0.4300,0.2200,0.000000,1.457791,0.479896,1.000000,0.000000,0.345591,0.000000
0.4300,0.2300,0.000000,1.470392,0.469915,1.000000,0.000000,0.348776,0.000000
0.4300,0.2400,0.000000,1.488524,0.458320,1.000000,0.000000,0.350261,0.000000
0.4300,0.2500,0.000000,1.499445,0.449149,1.000000,0.000000,0.353370,0.000000
0.4300,0.2600,0.000000,1.510278,0.439653,1.000000,0.000001,0.357040,0.000000
0.4300,0.2700,0.000000,1.527126,0.435752,1.000000,0.000000,0.350263,0.000000
0.4300,0.2800,0.000000,1.536454,0.426571,1.000000,0.000000,0.354539,0.000000
0.4300,0.2900,0.000000,1.552709,0.425159,1.000000,0.000000,0.345756,0.000000
0.4300,0.3000,0.000000,1.508319,0.586591,1.000000,0.000000,0.159335,0.000000
0.4300,0.3100,0.000000,1.516275,0.581497,1.000000,0.000000,0.159975,0.000000
0.4300,0.3200,0.000000,1.532561,0.576822,1.000000,0.000000,0.156422,0.000000
0.4300,0.3300,0.000000,1.539014,0.572495,1.000000,0.000000,0.157117,0.000000
0.4300,0.3400,0.000000,1.544702,0.568471,1.000000,0.000000,0.157868,0.000000
0.4300,0.3500,0.000000,1.557143,0.565717,1.000000,0.000000,0.154193,0.000000
0.4300,0.3600,0.000000,1.568220,0.563444,1.000000,0.000000,0.150733,0.000000
0.4300,0.3700,0.000000,1.570912,0.561039,1.000000,0.000000,0.151545,0.000000
0.4300,0.3800,0.000000,1.581134,0.559306,1.000000,0.000000,0.148385,0.000000
0.4300,0.3900,0.000000,1.589268,0.558539,1.000000,0.000000,0.145346,0.000000
0.4300,0.4000,0.000000,1.585995,0.563951,1.000000,0.000000,0.140701,0.000000
0.4300,0.4100,0.000000,1.591614,0.563135,1.000000,0.000000,0.138912,0.000000
0.4300,0.4200,0.000000,1.588027,0.562940,1.000000,0.000000,0.140302,0.000000
0.4300,0.4300,0.000000,1.564079,0.489654,1.000000,0.000000,0.261374,0.000000
0.4300,0.4400,0.000000,1.592437,0.567619,1.000000,0.000000,0.134208,0.000000
0.4300,0.4500,0.000000,1.591559,0.570094,1.000000,0.000000,0.132265,0.000000
0.4300,0.4600,0.000000,1.587890,0.574000,1.000000,0.000000,0.130042,0.000000
0.4300,0.4700,0.000000,1.598357,0.570128,1.000000,0.000000,0.129133,0.000000
0.4300,0.4800,0.000000,1.582745,0.580226,1.000000,0.000000,0.126434,0.000000
0.4300,0.4900,0.000000,1.578955,0.587857,1.000000,0.000000,0.120904,0.000000
0.4300,0.5000,0.000000,1.574357,0.594848,1.000000,0.000000,0.116703,0.000000
0.4400,0.0000,0.000000,1.314200,0.468413,1.000000,0.000002,0.484610,0.000000
0.4400,0.0100,0.000000,1.305025,0.485950,1.000000,0.000000,0.466384,0.000000
0.4400,0.0200,0.000000,1.290746,0.505376,1.000000,0.000000,0.448262,0.000000
0.4400,0.0300,0.000000,1.281173,0.522983,1.000000,0.000000,0.430795,0.000000
0.4400,0.0400,0.000000,1.271058,0.540494,1.000000,0.000000,0.413696,0.000000
0.4400,0.0500,0.000000,1.260381,0.557971,1.000000,0.000000,0.396960,0.000000
0.4400,0.0600,0.000000,1.333722,0.393025,1.000000,0.000000,0.587652,0.000000
0.4400,0.0700,0.000000,1.409973,0.231159,1.000000,0.000000,0.771217,0.000000
0.4400,0.0800,0.000000,1.420668,0.226921,1.000000,0.000000,0.765951,0.000000
0.4400,0.0900,0.000000,1.352513,0.397406,1.000000,0.000000,0.562698,0.000000
0.4400,0.1000,0.000000,1.287282,0.565423,1.000000,0.000000,0.362761,0.000000
0.4400,0.1100,0.000000,1.300704,0.558677,1.000000,0.000000,0.360997,0.000000
0.4400,0.1200,0.000000,1.314575,0.551149,1.000000,0.000000,0.359747,0.000000
0.4400,0.1300,0.000000,1.334224,0.541862,1.000000,0.000000,0.358903,0.000000
0.4400,0.1400,0.000000,1.352874,0.541857,1.000000,0.000000,0.345231,0.000000
0.4400,0.1500,0.000000,1.366030,0.534611,1.000000,0.000000,0.344572,0.000000
0.4400,0.1600,0.000000,1.378606,0.527782,1.000000,0.000000,0.343625,0.000000
0.4400,0.1700,0.000000,1.392209,0.520100,1.000000,0.000000,0.343310,0.000000
0.4400,0.1800,0.000000,1.405209,0.512419,1.000000,0.000001,0.343376,0.000000
0.4400,0.1900,0.000000,1.416871,0.505014,1.000000,0.000000,0.343724,0.000000
0.4400,0.2000,0.000000,1.428694,0.497388,1.000000,0.000003,0.344292,0.000000
0.4400,0.2100,0.000000,1.447133,0.494516,1.000000,0.000000,0.334825,0.000000
0.4400,0.2200,0.000000,1.458571,0.486927,1.000000,0.000000,0.335785,0.000000
0.4400,0.2300,0.000000,1.470610,0.478358,1.000000,0.000001,0.337555,0.000000
0.4400,0.2400,0.000000,1.482693,0.469035,1.000000,0.000000,0.340056,0.000000
0.4400,0.2500,0.000000,1.508551,0.461651,1.000000,0.000000,0.331842,0.000000
0.4400,0.2600,0.000000,1.520393,0.452130,1.000000,0.000000,0.334946,0.000000
0.4400,0.2700,0.000000,1.531252,0.442672,1.000000,0.000000,0.338530,0.000000
0.4400,0.2800,0.000000,1.548750,0.437929,1.000000,0.000000,0.332828,0.000000
0.4400,0.2900,0.000000,1.557426,0.429879,1.000000,0.000000,0.336150,0.000000
0.4400,0.3000,0.000000,1.515476,0.586268,1.000000,0.000000,0.154994,0.000000
0.4400,0.3100,0.000000,1.533613,0.580288,1.000000,0.000000,0.151874,0.000000
0.4400,0.3200,0.000000,1.541713,0.575068,1.000000,0.000000,0.152607,0.000000
0.4400,0.3300,0.000000,1.549130,0.570066,1.000000,0.000000,0.153433,0.000000
0.4400,0.3400,0.000000,1.563298,0.566467,1.000000,0.000000,0.149726,0.000000
0.4400,0.3500,0.000000,1.569080,0.562476,1.000000,0.000000,0.150444,0.000000
0.4400,0.3600,0.000000,1.582322,0.558782,1.000000,0.000000,0.147473,0.000000
0.4400,0.3700,0.000000,1.594610,0.555142,1.000000,0.000000,0.145254,0.000000
0.4400,0.3800,0.000000,1.597368,0.552273,1.000000,0.000000,0.146373,0.000000
0.4400,0.3900,0.000000,1.607330,0.549805,1.000000,0.000000,0.144356,0.000000
